clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
NDUFA11	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00329301.3	 	P0140733A	46384	QV1_46384	R1	s01	F1	120	1	14852	2	2	2	0	0	0.9235	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1171921&representative=IPI00329301.3	46426992.283	50988890.137	21052400.972	29767362.81	24466780.206	24447227.246	20016166.022	17901089.314	13586192.936	14147097.541	P0140733A	1.0	1.09826	0.453452	0.641165	0.526995	0.526574	0.431132	0.385575	0.292636	0.304717	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.135219635679	-1.14097825202	-0.641232421274	-0.924138820899	-0.925291805932	-1.21379844694	-1.37491658208	-1.77282083455	-1.71445810543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.6662698039	19.4021504704	8.01080098672	11.3269939941	9.31003106376	9.30259082588	7.61649574947	6.81167265105	5.16978029832	5.38321415649	2	6.0856	0.1249	
GPR114	Gpr114 protein, GPR114 3	PROTEASE, GPCR	GPS	transmembrane	n/d	Serine, Secretin like	0	IPI00455018.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	158	1	63287	3	2	3	0	0	0.890666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1163366&representative=IPI00455018.2	118721993.628	128345103.755	50295239.653	60198639.191	48333136.608	46070356.139	35249177.432	35580079.363	21249431.827	18866530.026	P0140733A	1.0	1.081056	0.423639	0.507055	0.407112	0.388052	0.296905	0.299692	0.178985	0.158914	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.112441258345	-1.23909268564	-0.979785850768	-1.29650234802	-1.36567810455	-1.75192670579	-1.73844752193	-2.4820894087	-2.6536818661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0907710844	22.80030111	8.93486837391	10.6941913623	8.58630392598	8.18432461762	6.26195963706	6.32074383252	3.774927363	3.35160869334	2	6.8596	1.3792	
G6PC3	n/d	n/d	acidPPc	transmembrane	n/d	n/d	0	IPI00031052.6	 	P0140733A	46384	QV1_46384	R1	s01	F1	107	2	38735	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=45091&representative=IPI00031052.6	15636756.563	16426816.875	5876515.845	9693698.718	8097383.944	7848138.772	5355036.324	5068509.443	3617252.636	3711613.365	P0140733A	1.0	1.050526	0.375814	0.61993	0.517843	0.501903	0.342465	0.324141	0.23133	0.237365	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.071111868443	-1.41190928317	-0.689822773508	-0.949413327967	-0.994519525414	-1.54597154304	-1.62530657884	-2.11197572107	-2.07482087284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.2259011432	20.1973060118	7.2253675017	11.9187180866	9.95599711477	9.6495420633	6.58419145738	6.23189733125	4.44752985118	4.56354943876	1	6.6352	n/d	
CNPY2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00443909.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	204	1	20652	5	2	3	2	0	0.787666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1164662&representative=IPI00443909.1	6997052.076	4912784.08	8283126.366	12929312.482	17883570.422	16542018.554	22092039.143	21449378.644	25468296.202	35202762.448	P0140733A	1.0	0.702122	1.183802	1.847823	2.555872	2.364141	3.157335	3.065488	3.639861	5.031085	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.510206361362	0.24342779929	0.885826569929	1.35381558684	1.24131608202	1.6587073418	1.61611675716	1.86388335745	2.33086956411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07372974402	2.8602552068	4.82249065523	7.52753077376	10.4119323347	9.63087201262	12.8621305066	12.4879693368	14.8278095748	20.4952798548	2	6.3042	0.0101	
PREB	n/d	n/d	WD40	transmembrane	n/d	n/d	0	IPI00033349.3	 	P0140733A	46384	QV1_46384	R1	s01	F1	108	1	45468	2	2	2	0	0	0.957	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1161216&representative=IPI00033349.3	21086041.895	24005752.036	9250283.497	14133387.103	11333725.584	11574446.31	6661558.535	6000785.403	3536310.011	3415707.929	P0140733A	1.0	1.138466	0.438692	0.670272	0.537499	0.548915	0.315923	0.284586	0.167709	0.161989	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.187091206394	-1.18871969732	-0.57718142705	-0.895666024272	-0.865345331035	-1.6623551221	-1.8130634036	-2.57596798257	-2.62603224588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.9967767143	21.6271936458	8.3337390209	12.7330107922	10.2107477227	10.4276171525	6.0015123127	5.40621046752	3.18592232749	3.0772698438	2	6.5616	0.0528	
MSH6	n/d	n/d	PWWP, MUTSd, MUTSac	n/d	BARD1*, BASC*, BCRST*	n/d	0	IPI00384456.4	 	P0140733A	46384	QV1_46384	R1	s01	F1	169	1	152786	3	3	3	0	0	0.865333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=34693&representative=IPI00384456.4	79958482.273	97656996.529	5989904.996	11757180.02	6400890.091	6654678.412	3114197.09	3352608.83	2235024.796	2227818.829	P0140733A	1.0	1.221346	0.074913	0.147041	0.080053	0.083227	0.038948	0.041929	0.027952	0.027862	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.288471965085	-3.73864009181	-2.7657096116	-3.64290072077	-3.58680455507	-4.68230694272	-4.57590776723	-5.16090467641	-5.16555736807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.4528337569	44.5215336568	2.73077983513	5.36006332956	2.91814671502	3.03384805417	1.41975317166	1.52844437335	1.01894114314	1.01565596426	3	5.9788	0.9916	
NMT1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00329692.3	 	P0140733A	46384	QV1_46384	R1	s01	F1	65	2	56806	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1157840&representative=IPI00329692.3	3650636.719	4166639.531	555807.875	1952815.351	1349724.27	1425787.323	388021.655	229489.006	0.0	120161.155	P0140733A	1.0	1.141346	0.15225	0.534925	0.369723	0.390559	0.106289	0.062863	0.0	0.032915	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.190736212147	-2.71548586676	-0.902591464519	-1.43548330034	-1.35638758857	-3.23393579686	-3.99164506651	n/d	-4.92511099202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3791809713	30.1077720657	4.01621899095	14.1108725717	9.75298927838	10.3026142328	2.80381047086	1.65826744378	0.0	0.8682739745	1	4.5535	n/d	
CD40	n/d	n/d	TNFR	transmembrane	n/d	n/d	0	IPI00018282.3	 	P0140733A	46384	QV1_46384	R1	s01	F1	67	2	30619	2	1	1	1	0	0.939	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=72505&representative=IPI00018282.3	55114326.789	51711512.834	33759023.556	41285214.729	36701924.69	37330833.399	37918808.635	41342743.223	40602065.138	40600163.25	P0140733A	1.0	0.938259	0.612527	0.749083	0.665923	0.677334	0.688003	0.750127	0.736688	0.736654	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0919418710401	-0.707154655821	-0.416802513648	-0.586572725309	-0.562060678636	-0.539513239152	-0.4147932236	-0.440874352305	-0.440940937839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2369706501	12.419706772	8.10800439781	9.91559196113	8.81480965529	8.96585651747	9.10707226654	9.92940874944	9.75151790611	9.75106112405	1	7.6658	n/d	
ETFB	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00556451.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	189	1	27844	5	3	3	2	0	0.805333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=45132&representative=IPI00556451.2	77477314.372	74025087.966	35601334.217	55305740.193	41210022.342	42688271.184	28545308.378	24410948.494	28690780.894	37876068.765	P0140733A	1.0	0.955442	0.459507	0.713831	0.531898	0.550978	0.368434	0.315072	0.370312	0.488867	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.065759797668	-1.1218412556	-0.48634553929	-0.910778482625	-0.85993338031	-1.44052189185	-1.66624654509	-1.43318679393	-1.03248607253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.3781849582	16.6038495352	7.98538999186	12.4050941894	9.24342042824	9.57499208891	6.40272127013	5.47538310243	6.4353507993	8.49561363637	3	6.391	0.8205	
PLXNC1	n/d	n/d	PSI, IPT	transmembrane	n/d	n/d	0	IPI00024766.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	553	1	175742	17	9	10	7	0	0.8072	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=7682&representative=IPI00024766.1	333374158.848	330846421.327	133605547.532	197170985.802	91742365.516	94307126.427	13407111.268	15972644.72	11497890.921	12328681.774	P0140733A	1.0	0.992501	0.401358	0.591579	0.275002	0.282728	0.039426	0.047122	0.033809	0.035881	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0108595390355	-1.31703844072	-0.757357254644	-1.86248598396	-1.82251332717	-4.66470884182	-4.40745541697	-4.88644884484	-4.80063609119	0.0	0.043	0.056	0.037	0.024	0.039	0.052	0.054	0.052	0.065	27.0101977989	26.8053988106	10.8248110121	15.9749254265	7.43302794579	7.64082659387	1.08625314125	1.29411438112	0.931566829052	0.998878060812	9	7.0222	0.1257	
EMP3	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00008901.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	153	1	18429	2	2	2	0	0	0.938	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=55633&representative=IPI00008901.1	181371038.045	141558757.417	207608022.397	214164399.203	271437622.019	251740380.434	239192685.249	271299088.075	256160557.996	252847600.848	P0140733A	1.0	0.780493	1.144659	1.180808	1.496587	1.387986	1.318803	1.495824	1.412356	1.39409	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.357542401711	0.194917875807	0.239774400834	0.581676148412	0.472993016164	0.399229073953	0.580940436412	0.498103781739	0.479323702069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.92920398088	6.18868522195	9.07623607052	9.36286865327	11.8667472838	11.0056205677	10.4570587042	11.8606908377	11.1988624981	11.054026182	2	7.7524	0.6897	
ROMO1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00016046.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	123	2	8183	2	2	2	0	0	0.9225	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1181219&representative=IPI00016046.1	92411736.481	94931366.779	32909025.82	56215656.655	45564131.86	50925103.611	35868203.001	44331658.222	38641717.129	47587082.281	P0140733A	1.0	1.027265	0.356113	0.608317	0.493056	0.551067	0.388135	0.479719	0.418147	0.514946	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0388083967189	-1.48959299226	-0.717104772622	-1.02017658148	-0.859700359228	-1.36536956115	-1.05973851409	-1.25791788251	-0.957506943401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.1327752279	17.5999048502	6.10120493147	10.4221633143	8.44741219393	9.4413154308	6.64982483011	8.21891639223	7.16402352344	8.8224593057	2	7.0057	0.8666	
ITPR2	n/d	n/d	RYDR_ITPR, RIH_assoc, MIR, Ion_trans, Ins145_P3_rec	transmembrane	n/d	n/d	0	IPI00031545.3	 	P0140733A	46384	QV1_46384	R1	s01	F1	108	1	308078	2	2	2	0	0	0.746	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1147846&representative=IPI00031545.3	14177271.904	15408130.049	1860229.985	2857549.336	762684.065	406439.566	461714.404	521905.127	107960.685	432692.662	P0140733A	1.0	1.086819	0.131212	0.201558	0.053796	0.028668	0.032567	0.036813	0.007615	0.03052	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.120111692393	-2.93002842715	-2.31073304883	-4.21635728455	-5.12441493015	-4.9404453618	-4.76364086579	-7.03694024795	-5.0341012276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.3204954446	41.6474467973	5.02811367016	7.72382070785	2.06149895667	1.0985869244	1.2479921973	1.41068487486	0.291812625571	1.16954780125	2	5.402	0.5167	
ATP5A1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00440493.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	1394	1	59751	29	24	26	3	0	0.840269230769	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=19540&representative=IPI00440493.2	708646731.708	700916127.557	353738914.648	519968639.168	433324981.391	455767239.323	562876230.54	474872317.197	652425321.449	823045718.325	P0140733A	1.0	0.988475	0.499786	0.73586	0.614783	0.645545	0.795754	0.672762	0.922763	1.168618	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0167236163705	-1.00061760565	-0.442496780396	-0.701850822758	-0.631410427683	-0.329605591043	-0.57183187556	-0.115967937406	0.224803416123	0.0	0.067	0.073	0.107	0.131	0.143	0.177	0.164	0.257	0.353	12.4639254895	12.3279569317	6.22168321342	9.14538949449	7.62147066957	8.01619291715	9.90006315326	8.35221967976	11.4750837479	14.4760147033	24	7.8178	0.0737	
AP2B1	n/d	n/d	Alpha_adaptinC2	n/d	n/d	n/d	0	IPI00784366.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	377	1	105692	8	2	2	6	0	0.775	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=27169&representative=IPI00784366.1	36087196.67	40829362.701	13880457.132	21608445.431	9465303.704	10258085.942	5454678.295	5729415.03	6722935.757	8332405.457	P0140733A	1.0	1.131409	0.384637	0.598784	0.26229	0.284258	0.151153	0.158766	0.186297	0.230896	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.178120552322	-1.37843054607	-0.739892422972	-1.93076529005	-1.81472714279	-2.72591848184	-2.65502610485	-2.4243236526	-2.11468491454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.7868833807	25.7812745857	8.76466966471	13.6444271518	5.97676715203	6.47736121504	3.44429963137	3.61777927286	4.24512755789	5.2614103879	2	5.9441	0.4645	
FLJ25037	n/d	n/d	ARM-type_fold	n/d	n/d	n/d	0	IPI00884212.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	55	2	48672	2	1	1	1	0	0.707	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1156508&representative=IPI00884212.1	1365361.601	1393409.929	449223.993	637080.979	498856.125	402982.75	0.0	154467.001	12372.116	0.0	P0140733A	1.0	1.020543	0.329015	0.466602	0.365366	0.295147	0.0	0.113133	0.009061	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0293369707879	-1.60377473606	-1.09973560372	-1.45258570809	-1.7604944172	n/d	-3.14390828146	-6.78611400531	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.7865245947	28.3573371584	9.14217414705	12.9652586383	10.1522395067	8.20111689528	0.0	3.14356366784	0.251785391702	0.0	1	5.4462	n/d	
RAB35	n/d	n/d	RAB	n/d	n/d	n/d	0	IPI00300096.4	 	P0140733A	46384	QV1_46384	R1	s01	F1	161	2	23025	4	1	1	3	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1162243&representative=IPI00300096.4	25311515.625	23170207.5	12678492.863	16010016.703	14393965.077	15111774.111	17721508.495	16378269.655	23513708.444	29780474.564	P0140733A	1.0	0.915402	0.500898	0.632519	0.568673	0.597032	0.700136	0.647068	0.928973	1.176558	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.127522650898	-0.997411243714	-0.660819277857	-0.814328786625	-0.744119835082	-0.514292905018	-0.628010762719	-0.106291428669	0.234572441897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.042471458	11.9391021254	6.53295060425	8.24961211274	7.41689598783	7.78676731347	9.13150647175	8.43936482004	12.1161006633	15.3452284432	1	6.6185	n/d	
DNASE1L1	n/d	n/d	DNaseIc	n/d	n/d	n/d	0	IPI00026125.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	202	1	33893	4	3	3	1	0	0.948333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1162112&representative=IPI00026125.1	103469714.75	100442668.994	42858966.263	63755241.954	43989006.277	47443388.58	30308656.802	33371138.365	19265750.832	18201619.978	P0140733A	1.0	0.970745	0.414217	0.616173	0.425139	0.458524	0.292923	0.322521	0.186197	0.175913	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0428357235996	-1.27154133005	-0.698592628381	-1.23399348464	-1.12493084575	-1.77140661835	-1.63253499448	-2.42509826646	-2.50706599273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.5661795578	19.9645081731	8.51887142006	12.6723240413	8.74348406049	9.4300950836	6.02430652728	6.63302131759	3.82936100562	3.61784881319	3	6.7235	1.3601	
C19ORF59	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00293183.7	 	P0140733A	46384	QV1_46384	R1	s01	F1	509	1	21229	19	11	15	4	0	0.907066666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1170007&representative=IPI00293183.7	650942451.643	626903570.478	254666554.908	382324213.121	375015622.411	372953652.465	267072631.477	319016461.898	265524030.39	277172946.716	P0140733A	1.0	0.96347	0.391044	0.586231	0.57663	0.57275	0.409885	0.488351	0.407306	0.423064	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0536883495133	-1.35459714717	-0.770458834871	-0.79428219783	-0.804022541357	-1.28670890028	-1.03400964395	-1.29581502814	-1.24105216795	0.0	0.077	0.052	0.131	0.118	0.089	0.125	0.189	0.165	0.202	17.1680504753	16.5340455427	6.71661259457	10.083474157	9.89071632729	9.83633363337	7.04381225438	8.41378635931	7.00296922508	7.31019943101	11	8.7776	0.1521	
PKM2	n/d	n/d	Pyrv/PenolPyrv_Kinase_cat, Pyruvate_kinase, PYRUVTKNASE, PYRUVATE_KINASE, PK_C, PK_B_barrel_like, PK	n/d	n/d	n/d	0	IPI00479186.6	 	P0140733A	46384	QV1_46384	R1	s01	F1	1292	1	65931	29	21	26	3	0	0.882269230769	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1151625&representative=IPI00479186.6	987250755.836	1124730465.34	390084957.878	574138862.212	512513349.711	458107403.229	535390569.854	439011442.834	377141715.014	486870803.868	P0140733A	1.0	1.13877	0.395398	0.58045	0.519346	0.463627	0.542022	0.445126	0.381	0.492643	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.187476392027	-1.33862252123	-0.784756296287	-0.945232080067	-1.10896350863	-0.883576684919	-1.1677143232	-1.39213709717	-1.02138553693	0.0	0.079	0.063	0.075	0.078	0.077	0.084	0.069	0.087	0.101	16.7750287361	19.1110371553	6.6281908008	9.75557208255	8.70845235438	7.78400503413	9.09717429056	7.45953297627	6.40826362455	8.27274294536	21	7.759	0.1023	
PTGER4	Prostaglandin E2 subtype EP4	GPCR	n/d	transmembrane	n/d	Rhodopsin like	0	IPI00018648.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	215	1	53119	5	3	3	2	0	0.825333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=66325&representative=IPI00018648.1	55818704.692	54614306.567	22908243.284	31754334.988	31243139.164	33448231.376	26831220.849	25259262.059	24625830.084	23985731.045	P0140733A	1.0	0.978423	0.410404	0.568883	0.559725	0.59923	0.480685	0.452523	0.441175	0.429708	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0314697768807	-1.28488330266	-0.813796125442	-0.837209908043	-0.738818241839	-1.05683631068	-1.1439369742	-1.18057705463	-1.21857145845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.8897312764	16.5253021699	6.93162041679	9.60828789863	9.45360928069	10.1208303333	8.11864253137	7.64299621017	7.451331142	7.25764874076	3	6.7118	1.3717	
RCC2	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00465044.2	 	P0140733A	46384	QV1_46384	R1	s01	F1	111	1	56085	5	2	2	3	0	0.5915	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1153593&representative=IPI00465044.2	65203154.834	77411841.162	15507039.063	26720744.205	7697001.094	8227086.289	2344200.418	1082448.054	0.0	142683.043	P0140733A	1.0	1.187241	0.237827	0.409808	0.118046	0.126176	0.035952	0.016601	0.0	0.002188	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.247612819743	-2.07201558437	-1.28697994693	-3.08257893835	-2.98649057422	-4.79778416014	-5.91258604148	n/d	-8.83617154653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.9097425813	37.8845460855	7.58898286377	13.0768529734	3.76683189921	4.02625005408	1.1472271869	0.529738765689	0.0	0.0698275901595	2	6.4016	0.3735	
IL1RAP	n/d	n/d	TIR, IG	transmembrane	n/d	n/d	0	IPI00031789.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	708	1	65418	16	15	15	1	0	0.818733333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=8871&representative=IPI00031789.1	669067206.754	628835838.026	318351668.628	427397529.223	312640588.134	310816197.491	168427815.004	180294726.851	73627880.587	78857625.75	P0140733A	1.0	0.939877	0.474827	0.637945	0.465035	0.462276	0.250269	0.267377	0.108051	0.115581	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.08945612863	-1.07452612187	-0.64849604652	-1.1045887928	-1.11317363082	-1.9984484947	-1.90305272599	-3.21021567065	-3.11302383769	0.0	0.044	0.051	0.067	0.095	0.103	0.077	0.091	0.095	0.111	21.1174320818	19.8476296044	10.0479737648	13.489733474	9.86771780066	9.81013547544	5.31600250038	5.69055187662	2.3238798015	2.48894362045	15	7.6709	0.221	
GTPBP1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00010463.5	 	P0140733A	46384	QV1_46384	R1	s01	F1	50	2	72454	1	1	1	0	0	0.824	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=1155116&representative=IPI00010463.5	10563893.205	11434791.982	2954251.891	4745692.472	1990516.203	2291723.481	1422026.181	1294126.373	849312.321	955187.996	P0140733A	1.0	1.082441	0.279656	0.449237	0.188426	0.216939	0.134612	0.122505	0.080398	0.09042	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.114288390932	-1.83827481131	-1.15445133919	-2.40793004563	-2.20463865945	-2.89312107001	-3.02908746135	-3.63669657675	-3.46721427212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.4375988985	29.699584216	7.67307817842	12.325986643	5.16996756017	5.95229319701	3.69342847569	3.36123431554	2.20591881714	2.48090969857	1	5.9738	n/d	
CD320	n/d	n/d	LDLa	transmembrane	n/d	n/d	0	IPI00641251.1	 	P0140733A	46384	QV1_46384	R1	s01	F1	98	1	28991	2	2	2	0	0	0.732	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=69555&representative=IPI00641251.1	116188394.392	111846883.321	46674774.221	72514874.638	48122902.614	51947532.886	29913626.37	34422759.759	29484359.635	31215099.481	P0140733A	1.0	0.962634	0.401716	0.624115	0.41418	0.447097	0.257458	0.296267	0.253763	0.268659	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0549407150449	-1.31575217107	-0.680116209	-1.27167020477	-1.16134022939	-1.95759099515	-1.75503015569	-1.97844636301	-1.89615192616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3009014547	19.5423352582	8.15520342492	12.6700892265	8.40822621565	9.07648092955	5.22662856534	6.01448240441	5.15162536274	5.45402715804	2	6.667	0.1034	
CYBB	CYBB	OXIDOREDUCTASE	n/d	transmembrane	n/d	n/d	0	IPI00218646.3	 	P0140733A	46384	QV1_46384	R1	s01	F1	604	1	65336	19	13	14	5	0	0.874571428571	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46384&cluster_id=11919&representative=IPI00218646.3	478625010.623	457986485.222	191532648.289	279658181.925	280555121.088	271087606.795	277941769.064	286886053.667	221019501.448	219045693.199	P0140733A	1.0	0.95408	0.4006	0.583505	0.584082	0.56297	0.578489	0.598878	0.463332	0.458849	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0678178530126	-1.31976567374	-0.777183076582	-0.775757169808	-0.828870050032	-0.789638568219	-0.739665959522	-1.10988176942	-1.12390863143	0.0	0.11	0.1	0.072	0.12	0.125	0.18	0.147	0.128	0.145	16.1461007182	15.4498736043	6.46122822974	9.43408528975	9.46434294396	9.14496256071	9.37618322799	9.67791280093	7.45594787539	7.38936274908	13	8.245	0.2194	
