clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
FRRS1	FRRS1	OXIDOREDUCTASE	Reeler, REELIN, DoH, DOMON, CYTOCHROME_B561, B561	transmembrane	n/d	n/d	0	IPI00878384.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	37	2	70465	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1154827&representative=IPI00878384.1	16046182.5	15457521.563	20721512.816	23507600.904	19245499.35	21052851.438	15148766.714	16142530.761	16822826.004	17255035.437	P0140723A	1.0	0.963315	1.291367	1.464996	1.199382	1.312016	0.944073	1.006004	1.048401	1.075336	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0539204643905	0.368899065584	0.550896725543	0.262291226503	0.391785313691	-0.0830296752726	0.00863604149403	0.0681906348705	0.104787515437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84572962039	8.52122031814	11.4230845683	12.9589627702	10.6094071696	11.6057405902	8.35101398319	8.89884322957	9.27386749354	9.5121302569	1	6.3776	n/d	
RPL29	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00796934.2	 	P0140723A	46383	QV1_46383	R1	s01	F1	153	1	17780	5	2	2	3	0	0.8955	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=12816&representative=IPI00796934.2	71716131.173	72133979.608	121112802.198	116382075.053	82549710.296	69095535.753	62330631.37	57311461.743	34098482.43	31873316.376	P0140723A	1.0	1.005826	1.68878	1.622816	1.151062	0.963459	0.86913	0.799143	0.475465	0.444437	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00838075181453	0.755981398251	0.698499431841	0.202965543882	-0.0537048209509	-0.202356110796	-0.323474410343	-1.07258894977	-1.16994916679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.97992198739	10.0380692231	16.8538974125	16.1955756782	11.4875085335	9.61524339383	8.67384824478	7.97538723609	4.74509972825	4.4354485624	2	6.8764	0.3926	
SFRS12	n/d	n/d	RRM	n/d	n/d	n/d	0	IPI00375462.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	38	2	71649	1	1	1	0	0	0.879	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1161252&representative=IPI00375462.1	21414672.184	20646489.18	19890183.663	21160117.746	14896676.316	13536943.901	5332870.002	5977422.657	4842537.164	5319729.007	P0140723A	1.0	0.964128	0.928811	0.988113	0.695629	0.632134	0.249029	0.279127	0.226132	0.248415	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0527033999815	-0.106543036603	-0.0172520579179	-0.523610016636	-0.661697681036	-2.00561433765	-1.84100641161	-2.14476293219	-2.00917580469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.099121809	15.5216172062	14.9530418604	15.9077528789	11.1990230109	10.1768034043	4.00914489915	4.49370668072	3.6405224884	3.99926576221	1	6.9389	n/d	
PITRM1	eupitrilysin	PROTEASE	n/d	n/d	n/d	Metalloproteinase	0	IPI00787827.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	80	2	117554	1	1	1	0	0	0.86	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1149483&representative=IPI00787827.1	4001290.598	4840096.886	5825013.997	5690995.305	3702260.133	4258227.897	936846.22	1508652.329	1360440.867	1761962.819	P0140723A	1.0	1.209634	1.455784	1.42229	0.925266	1.064214	0.234136	0.377041	0.340001	0.440349	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.274570596046	0.541796313472	0.508215655468	-0.112059916595	0.0897882877706	-2.09458131922	-1.40720668206	-1.55638910531	-1.18328070525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8081678079	14.2835604754	17.1901393001	16.7946381072	10.9257020574	12.5664128462	2.76471730932	4.45216847621	4.01478314478	5.19971047551	1	5.2282	n/d	
RPSA	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00413108.4	IPI00399036.1,IPI00796066.1	P0140723A	46383	QV1_46383	R1	s01	F1	96	2	33314	1	1	1	0	0	0.907	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1162965&representative=IPI00413108.4	25994771.538	24970233.016	31058327.862	36133866.649	32901256.046	30257992.415	8777739.83	8906240.631	1837910.862	2084231.83	P0140723A	1.0	0.960587	1.194791	1.390044	1.265687	1.164003	0.337673	0.342617	0.070703	0.080179	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0580118107368	0.256758275416	0.47513055027	0.3399206754	0.219094776528	-1.5663012674	-1.54533135792	-3.82208475843	-3.6406317656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8101923069	12.3053009492	15.3055068039	17.8067262444	16.2136996076	14.9111024534	4.3256596842	4.38898472516	0.905720273428	1.02710695169	1	6.0007	n/d	
RHOT2	n/d	n/d	small_GTPase, EFh	transmembrane	n/d	n/d	0	IPI00465059.4	IPI00759537.1	P0140723A	46383	QV1_46383	R1	s01	F1	99	1	68118	2	2	2	0	0	0.797	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1155372&representative=IPI00465059.4	52041078.726	56567238.665	77565293.645	79397874.277	55496720.059	56396127.327	7536757.585	6878337.797	6227130.243	5776878.732	P0140723A	1.0	1.086973	1.490463	1.525677	1.066402	1.083685	0.144823	0.132171	0.119658	0.111006	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.120316104809	0.575760561589	0.609449562551	0.0927513912666	0.11594546243	-2.7876373533	-2.91952242898	-3.06301124022	-3.1712904369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8851727878	14.0058327416	19.2048711406	19.658611122	13.740776414	13.9634662263	1.86607245891	1.70305022834	1.54181371942	1.430333161	2	6.5378	0.0018	
EDEM3	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00009410.2	 	P0140723A	46383	QV1_46383	R1	s01	F1	75	1	104664	5	1	1	4	0	0.886	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=28882&representative=IPI00009410.2	1979434.791	1705278.017	3301187.021	3336700.76	3113048.768	2724799.071	706638.525	629316.372	269874.556	789576.718	P0140723A	1.0	0.861497	1.667742	1.685684	1.572696	1.376554	0.35699	0.317927	0.136339	0.39889	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.21508232234	0.737896120851	0.753334112578	0.653239826712	0.46106120565	-1.48604443282	-1.65323255211	-2.87472978837	-1.32593713875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6674407284	9.18997294305	17.7905415425	17.9819298658	16.7766391539	14.6843092376	3.80817019895	3.39147070076	1.45439033573	4.25513529322	1	5.9025	n/d	
TFRC	transferrin receptor protein	PROTEASE	n/d	transmembrane	n/d	Metalloproteinase	0	IPI00022462.2	 	P0140723A	46383	QV1_46383	R1	s01	F1	2573	1	84871	62	41	55	7	0	0.900963636364	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1150714&representative=IPI00022462.2	2592492794.66	2821167660.72	3435303839.89	4028939025.24	2991472397.17	3392465695.72	2301493195.16	2339858283.2	2055718957.15	2024069260.52	P0140723A	1.0	1.0889	1.327228	1.554698	1.153959	1.308689	0.887095	0.902218	0.79223	0.780004	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.122871469088	0.40841622769	0.63663436414	0.206591966143	0.388122292496	-0.172839482255	-0.148452025576	-0.336008760936	-0.358446572495	0.0	0.053	0.118	0.1	0.058	0.058	0.105	0.082	0.115	0.124	9.26453398416	10.0817266384	12.2764040988	14.397819194	10.6903277584	12.1233176782	8.22461762084	8.36171912511	7.34631863957	7.23321526252	41	8.5151	0.1716	
PIP5K3	PIP5K3	KINASE	PIPKc, FYVE, DEP	n/d	n/d	Lipid Kinase	0	IPI00396145.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	81	1	237108	2	2	2	0	0	0.794	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1148024&representative=IPI00396145.1	8853111.753	10606785.958	14458709.696	14722624.338	9116842.822	7475419.628	1280219.029	1057900.779	980158.539	699023.362	P0140723A	1.0	1.198086	1.633178	1.662989	1.02979	0.844383	0.144607	0.119495	0.110713	0.078958	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.260731470164	0.707682038739	0.733778625812	0.0423501657117	-0.244030561752	-2.78979070428	-3.06497784175	-3.17510346053	-3.66277074287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.7841299691	15.3164823877	20.8787632073	21.2598630035	13.1649646809	10.794705722	1.84867049149	1.52763699708	1.41537512487	1.009408416	2	5.8046	0.5621	
LRRC57	n/d	n/d	LRR_TYP, LRR	n/d	n/d	n/d	0	IPI00470576.4	 	P0140723A	46383	QV1_46383	R1	s01	F1	80	2	26754	3	1	1	2	0	0.593	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=30381&representative=IPI00470576.4	16783914.734	14841018.018	21112710.445	22946710.997	23944818.134	20306506.989	638192.152	1623660.294	96862.099	1184735.155	P0140723A	1.0	0.884241	1.257913	1.367185	1.426653	1.209879	0.038024	0.096739	0.005771	0.070588	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.177488464955	0.33103214574	0.451208473759	0.51263447563	0.274862770782	-4.71694588302	-3.36975856519	-7.43696295365	-3.82443324441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.592511437	12.0190498072	17.0982016257	18.5834733203	19.3917938397	16.4452949666	0.516842123103	1.31492690864	0.0784441061183	0.959461865687	1	5.9199	n/d	
PLXDC2	n/d	n/d	PSI	transmembrane	n/d	n/d	0	IPI00044369.2	 	P0140723A	46383	QV1_46383	R1	s01	F1	108	1	59583	3	2	2	1	0	0.8565	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1154863&representative=IPI00044369.2	50545368.383	54086792.115	63344111.698	69628233.747	47651995.458	57140861.982	21737239.421	23446779.892	15958562.317	16068169.323	P0140723A	1.0	1.070064	1.253213	1.377539	0.942757	1.130487	0.430054	0.463876	0.315727	0.317896	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0976970860857	0.32563164046	0.462093164031	-0.0850421374252	0.176944401958	-1.21741027079	-1.10818888887	-1.66325045413	-1.65337323134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0458510348	12.8898346498	15.0960168628	16.5936337664	11.3563093348	13.6176732598	5.18036679424	5.58778038149	3.80320631841	3.82932759735	2	6.4922	0.1913	
POLR3A	n/d	n/d	RPOLA_N	n/d	n/d	n/d	0	IPI00024163.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	73	1	155749	3	2	2	0	0	0.8635	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1148309&representative=IPI00024163.1	4640863.842	5933416.961	7446252.136	6521618.645	3817768.553	3072476.954	697354.824	353125.49	344083.408	379186.738	P0140723A	1.0	1.278516	1.604497	1.40526	0.822642	0.662049	0.150264	0.07609	0.074142	0.081706	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.354470215313	0.682121092151	0.490837081342	-0.281663364351	-0.594990096222	-2.73442868272	-3.71614932735	-3.75356515701	-3.61341416462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9759176667	17.8684291874	22.424318041	19.6397930082	11.497173971	9.25273535354	2.10007747189	1.06343408087	1.03620393625	1.14191728329	2	5.754	0.2156	
RECQL4	n/d	n/d	ZnF_C2HC, HELICc, DEXDc	n/d	n/d	n/d	0	IPI00014925.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	36	2	133077	1	1	1	0	0	0.905	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=10831&representative=IPI00014925.1	860912.292	917569.469	931093.836	1013114.007	598420.606	577573.349	0.0	105346.209	147209.295	61954.089	P0140723A	1.0	1.065811	1.08152	1.176791	0.695101	0.670885	0.0	0.122366	0.170992	0.071963	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0919516280244	0.113060344573	0.234858118136	-0.524705474443	-0.575862607372	n/d	-3.03072534115	-2.54799926586	-3.79660085873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.5141069379	17.6009106558	17.8603364359	19.4336556782	11.4789647832	11.0790705842	0.0	2.02076167003	2.82378363333	1.18840962139	1	5.2024	n/d	
S100A11	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00013895.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	247	1	11740	5	4	4	1	0	0.84675	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1176872&representative=IPI00013895.1	93122671.879	91275434.057	105752560.845	116516574.917	115709006.389	107888268.112	63754416.483	57974375.605	37167816.532	38673121.461	P0140723A	1.0	0.980163	1.135626	1.251216	1.242544	1.158561	0.684628	0.622559	0.399127	0.415292	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0289064071522	0.183487784856	0.323330866426	0.313296940285	0.212334006292	-0.546607797814	-0.683717526825	-1.32508021782	-1.26780201429	0.0	0.147	0.567	0.167	0.236	0.189	0.498	0.422	0.279	0.296	11.248951381	11.025810356	12.774605704	14.0748676973	13.9773157379	13.0325930096	7.70135045385	7.00313811195	4.48976551756	4.67160203082	4	6.6515	0.777	
MAT2A	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00010157.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	255	1	43661	5	4	4	1	0	0.8985	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=27821&representative=IPI00010157.1	119824838.286	130359938.73	186097586.832	174794406.987	150234884.714	148325513.902	84395264.991	77957658.623	25954716.99	32232408.908	P0140723A	1.0	1.087921	1.55308	1.458749	1.253788	1.237853	0.704322	0.650597	0.216605	0.268996	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.121573798274	0.63513214565	0.544731666938	0.326293426924	0.307839998912	-0.505692947848	-0.620163924975	-2.20686154912	-1.89434337498	0.0	0.047	0.25	0.202	0.241	0.127	0.549	0.441	0.108	0.154	10.6023052204	11.5344688021	16.4662305796	15.4661060278	13.2930377814	13.1240934088	7.46743639625	6.8978260502	2.29651744474	2.85197828864	4	6.6068	0.0753	
TMEM173	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00257059.2	 	P0140723A	46383	QV1_46383	R1	s01	F1	208	1	42193	5	4	4	1	0	0.74625	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=44137&representative=IPI00257059.2	183726454.217	191168264.579	227632160.325	246401991.204	117820821.428	120742787.705	3285635.202	3072851.462	4355542.001	5001583.524	P0140723A	1.0	1.040505	1.238973	1.341135	0.641284	0.657188	0.017883	0.016725	0.023707	0.027223	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0572838977574	0.309144748261	0.423454467688	-0.640964682423	-0.605621957415	-5.80526741063	-5.90184997891	-5.39854308111	-5.19903012783	0.0	0.023	0.148	0.176	0.175	0.123	0.028	0.025	0.046	0.063	16.6538349028	17.3283957964	20.6336557943	22.3350420532	10.6798365893	10.9446974346	0.297825516952	0.278537792214	0.394806930259	0.453367189914	4	7.0936	0.266	
CEPT1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00005775.3	 	P0140723A	46383	QV1_46383	R1	s01	F1	42	2	46554	1	1	1	0	0	0.961	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1165729&representative=IPI00005775.3	32012269.22	32547476.557	47442996.938	44808191.57	34915286.393	34382527.088	1405077.693	1814400.044	1059642.307	1248566.512	P0140723A	1.0	1.016719	1.482025	1.399719	1.090685	1.074042	0.043892	0.056678	0.033101	0.039003	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0239210033616	0.567569784399	0.485137228601	0.125234498035	0.103050410462	-4.50989817967	-4.14106733909	-4.91698138745	-4.68027109353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.8200492136	14.0511041159	20.4816643275	19.3441898297	15.0733137018	14.8433156419	0.606587515955	0.783296483263	0.457459255104	0.539019915263	1	6.8315	n/d	
LRCH4	n/d	n/d	LRR_TYP, LRR, CH	n/d	n/d	n/d	0	IPI00000173.4	 	P0140723A	46383	QV1_46383	R1	s01	F1	116	1	89610	3	3	3	0	0	0.795666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=64595&representative=IPI00000173.4	47642909.415	52295789.398	75535865.897	68288239.185	46026382.81	45298639.407	8219401.318	8379075.546	7420895.342	5887393.213	P0140723A	1.0	1.097662	1.585459	1.433335	0.96607	0.950795	0.172521	0.175872	0.155761	0.123573	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.134433877664	0.664900569803	0.519375836645	-0.049800366495	-0.0727937783699	-2.53515611125	-2.50740228051	-2.68259404345	-3.0165645379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0530453109	14.3278258395	20.6950644337	18.7093838565	12.6101547469	12.4107700383	2.25192414044	2.29567115251	2.03315213819	1.61300834303	3	6.3185	1.2501	
RPS4X	n/d	n/d	S4	n/d	n/d	n/d	0	IPI00217030.10	 	P0140723A	46383	QV1_46383	R1	s01	F1	595	1	29598	12	10	10	2	0	0.8535	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1160087&representative=IPI00217030.10	224575170.391	233157372.938	385771608.339	386867269.86	320056364.791	309925444.341	22380646.768	23366438.253	13639178.403	14562582.933	P0140723A	1.0	1.037653	1.713062	1.722504	1.425648	1.379329	0.09879	0.102774	0.059113	0.063755	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0533240748376	0.77657736711	0.784507333161	0.511617816745	0.463966612078	-3.33949117712	-3.28245276047	-4.08038075018	-3.97131769969	0.0	0.078	0.303	0.129	0.103	0.109	0.11	0.121	0.08	0.084	11.6101395464	12.0538242557	19.9437105984	20.0003543633	16.5463486078	16.0225979191	1.15703989743	1.20800357559	0.705121426744	0.752859809542	9	7.2776	0.3346	
TRAP1	n/d	n/d	HATPase_c	n/d	n/d	n/d	0	IPI00030275.5	 	P0140723A	46383	QV1_46383	R1	s01	F1	751	1	80110	13	11	11	2	0	0.862454545455	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=35430&representative=IPI00030275.5	357739560.148	388855206.802	466742756.738	497710312.074	289234504.686	309009394.051	28978633.096	28789522.274	21463018.051	20445404.299	P0140723A	1.0	1.087314	1.304544	1.391181	0.807397	0.8629	0.079188	0.080416	0.059937	0.056641	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.120768629257	0.38354560457	0.476310134341	-0.3086498686	-0.212734717248	-3.65857436619	-3.63637361344	-4.06040931469	-4.14200945327	0.0	0.075	0.109	0.097	0.113	0.091	0.101	0.112	0.084	0.074	14.8503223697	16.1419809812	19.3752136286	20.6607247405	12.0065715775	12.827457816	1.20294787395	1.19509759128	0.890963070877	0.848720350338	11	7.0277	0.3391	
GART	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00025273.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	675	1	107767	14	10	10	4	0	0.8858	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=15267&representative=IPI00025273.1	205991544.445	237398150.439	365127816.667	337310557.408	266639902.861	271124429.551	16421707.348	17300284.109	16071871.879	16935149.963	P0140723A	1.0	1.151235	1.769066	1.636072	1.293365	1.316191	0.080043	0.084267	0.077459	0.081798	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.203182358865	0.822987872843	0.710236239574	0.371129474978	0.39636886199	-3.64308094952	-3.56888842524	-3.69042331356	-3.61179062076	0.0	0.163	0.298	0.234	0.179	0.212	0.07	0.069	0.059	0.069	11.768783877	13.5631175194	20.8606152908	19.2713495122	15.2337679598	15.4899795705	0.938210960019	0.98840612724	0.9182240327	0.96754515034	10	6.7607	0.2884	
LDHB	LDHB	OXIDOREDUCTASE	n/d	n/d	n/d	C1 alcohol dehydrogenase	0	IPI00219217.3	 	P0140723A	46383	QV1_46383	R1	s01	F1	394	1	36638	10	7	8	2	0	0.827375	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=15043&representative=IPI00219217.3	323238498.408	292796263.27	439409752.713	441648174.079	431084032.033	432479148.146	106048549.792	109957010.603	135653375.838	130547329.185	P0140723A	1.0	0.906613	1.360493	1.3696	1.336214	1.339197	0.328012	0.340137	0.420472	0.405703	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.14144124659	0.444129533661	0.453754606852	0.418151079679	0.421368201154	-1.60817949948	-1.55581214438	-1.24991836291	-1.30150412419	0.0	0.059	0.12	0.205	0.1	0.194	0.051	0.053	0.123	0.121	11.3701784738	10.2993479621	15.4565973301	15.5353356319	15.1637332978	15.2128076477	3.73034444834	3.86782775307	4.77171841056	4.59210904464	7	7.7783	0.221	
UNC13D	n/d	n/d	MHD2, MHD1, DUF1041, C2_CaLB, C2	n/d	n/d	n/d	0	IPI00456635.2	 	P0140723A	46383	QV1_46383	R1	s01	F1	144	1	128851	3	2	2	1	0	0.8635	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1149854&representative=IPI00456635.2	3503922.881	4479246.564	6537689.539	6113518.239	4143250.615	3885453.678	771735.322	998575.732	920014.375	874354.434	P0140723A	1.0	1.278352	1.86582	1.744764	1.182461	1.108887	0.220249	0.284988	0.262567	0.249536	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.354285143587	0.899809812753	0.803031908036	0.241792601295	0.149112356622	-2.18279262602	-1.81102692194	-1.92924248836	-2.00268012993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8723744097	13.8987207685	20.285894084	18.96972665	12.8561539422	12.056231993	2.39462900611	3.09849548734	2.85472628452	2.71304737465	2	5.7092	0.5547	
EIF2B5	n/d	n/d	eIF5C, W2, Trimer_LpxA_like, ARM-type_fold	n/d	n/d	n/d	0	IPI00011898.3	 	P0140723A	46383	QV1_46383	R1	s01	F1	137	1	80380	4	4	4	0	0	0.80425	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1154432&representative=IPI00011898.3	88557654.918	86225437.108	117953602.1	105471611.596	97601770.97	90839724.776	5603347.591	7406629.077	5016135.085	4787157.468	P0140723A	1.0	0.973664	1.331941	1.190994	1.102127	1.025769	0.063273	0.083636	0.056643	0.054057	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0385040937955	0.413530177835	0.252166145199	0.140290477732	0.0367058770693	-3.98226618895	-3.57973212496	-4.14195851245	-4.20937474089	0.0	0.11	0.16	0.334	0.249	0.29	0.199	0.272	0.194	0.179	14.5304382131	14.1477705959	19.3536914331	17.3056607805	16.0143863778	14.9048776119	0.919390831124	1.21527118429	0.823041678199	0.785471294034	4	6.996	0.7333	
LGALS3	n/d	n/d	Gal-bind_lectin, GLECT	n/d	n/d	n/d	0	IPI00465431.8	 	P0140723A	46383	QV1_46383	R1	s01	F1	35	2	26152	1	1	1	0	0	0.597	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=8124&representative=IPI00465431.8	10409134.015	12750145.227	13842562.303	13081121.669	10332932.604	8720866.543	1664304.687	1566760.045	1607257.325	1163191.164	P0140723A	1.0	1.2249	1.329848	1.256696	0.992679	0.837809	0.159889	0.150518	0.154408	0.111747	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.292663973397	0.411261356871	0.32963569802	-0.010600822226	-0.255306712729	-2.6448574068	-2.73199206998	-2.69518059318	-3.16169199407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.8533043703	16.9689084934	18.4227841214	17.4093982962	13.7518894651	11.606423591	2.21498919706	2.08516902053	2.13906602534	1.54806741969	1	6.7358	n/d	
ACAD10	ACAD10	OXIDOREDUCTASE	Hydrolase, Acyl-CoA_dh_N, Acyl-CoA_dh_M, Acyl-CoA_dh_1, APH	n/d	n/d	C3 dehydrogenase	0	IPI00914926.1	 	P0140723A	46383	QV1_46383	R1	s01	F1	92	1	122340	4	2	2	2	0	0.8455	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46383&cluster_id=1148852&representative=IPI00914926.1	2245333.043	2942985.295	3027629.139	2827946.918	2186039.149	1974526.459	173837.367	326400.111	147550.645	88918.462	P0140723A	1.0	1.310712	1.34841	1.259478	0.973592	0.879391	0.077422	0.145368	0.065714	0.039601	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.390350720025	0.431259231706	0.332825921939	-0.0386107814041	-0.185423327315	-3.69111261331	-2.78221837255	-3.92765542838	-4.65831932824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0851237618	18.4615428159	18.9925192883	17.7398994132	13.7131692146	12.3863360194	1.09049338416	2.04752964093	0.925595025844	0.557791435835	2	5.5269	0.3542	
